Frame,Visibility,X,Y
1586,1,761,150
1587,1,746,142
1588,1,735,142
1589,1,720,142
1590,1,708,150
1591,1,697,153
1592,1,693,153
1593,1,682,164
1594,1,667,175
1595,1,656,191
1596,1,645,210
1597,1,633,224
1598,1,630,224
1599,1,622,247
1600,1,607,273
1601,1,596,300
1602,1,588,326
1603,1,577,356
1604,1,577,356
1605,1,566,389
1606,1,558,423
1607,1,547,452
1608,1,540,495
1609,1,532,528
1610,1,532,528
1611,1,620,429
1612,1,720,276
1613,1,787,172
1614,1,840,96
1615,1,877,45
1616,1,877,48
1617,1,911,3
1618,0,0,0
1619,0,0,0
1620,0,0,0
1621,0,0,0
1622,0,0,0
1623,0,0,0
1624,0,0,0
1625,0,0,0
1626,0,0,0
1627,0,0,0
1628,0,0,0
1629,0,0,0
1630,0,0,0
1631,0,0,0
1632,0,0,0
1633,0,0,0
1634,0,0,0
1635,0,0,0
1636,0,0,0
1637,0,0,0
1638,0,0,0
1639,0,0,0
1640,0,0,0
1641,0,0,0
1642,0,0,0
1643,1,1172,6
1644,1,1177,25
1645,1,1185,45
1646,1,1185,45
1647,1,1188,66
1648,1,1192,86
1649,1,1195,108
1650,1,1200,135
1651,1,1225,198
1652,1,1225,198
1653,1,1267,288
1654,1,1297,361
1655,1,1327,423
1656,1,1339,465
1657,1,1362,508
1658,1,1371,546
1659,1,1379,588
1660,1,1402,625
1661,1,1421,670
1662,1,1435,716
1663,1,1447,757
1664,1,1447,757
1665,1,1458,801
1666,1,1470,847
1667,1,1481,892
1668,1,1485,903
1669,1,1492,907
1670,1,1496,907
1671,1,1502,911
1672,1,1515,918
1673,1,1522,926
1674,1,1532,940
1675,1,1541,952
1676,1,1541,952
1677,1,1547,966
1678,1,1560,971
1679,1,1567,975
1680,1,1570,982
1681,1,1575,986
1682,1,1577,990
1683,1,1582,997
1684,1,1586,997
1685,1,1593,1001
1686,1,1597,1005
1687,1,1601,1008
1688,1,1605,1012
1689,1,1608,1012
1690,1,1612,1012
1691,1,1616,1012
1692,1,1620,1012
1693,1,1622,1016
1694,1,1622,1016
1695,1,1622,1016
1696,1,1622,1019
1697,1,1627,1019
1698,1,1627,1019
1699,1,1627,1019
1700,1,1627,1019
1701,1,1627,1023
1702,1,1627,1023
1703,1,1627,1023
1704,1,1627,1023
1705,1,1627,1027
1706,1,1627,1027
1707,1,1622,1027
1708,1,1585,1026
1709,1,1559,1013
1710,1,1476,970
1711,1,1393,899
1712,1,1273,810
1713,1,1159,713
1714,1,1097,589
1715,1,960,525
1716,1,970,502
1717,1,970,502
1718,1,982,486
1719,1,990,468
1720,1,992,457
1721,1,1000,449
1722,1,1005,442
1723,1,1007,442
1724,1,1016,437
1725,1,1020,437
1726,1,1022,437
1727,1,1027,437
1728,1,1035,446
1729,1,1035,449
1730,1,1037,449
1731,1,1046,460
1732,1,1046,468
1733,1,1050,480
1734,1,1054,494
1735,1,1037,453
1736,1,1012,386
1737,1,997,329
1738,1,977,285
1739,1,960,243
1740,1,948,205
1741,1,948,205
1742,1,933,175
1743,1,922,150
1744,1,911,127
1745,1,900,108
1746,1,888,93
1747,1,885,93
1748,1,877,82
1749,1,862,71
1750,1,855,63
1751,1,843,60
1752,1,836,60
1753,1,832,60
1754,1,825,60
1755,1,813,63
1756,1,802,71
1757,1,795,82
1758,1,787,93
1759,1,787,93
1760,1,776,108
1761,1,765,123
1762,1,757,145
1763,1,746,168
1764,1,738,191
1765,1,738,191
1766,1,731,217
1767,1,723,247
1768,1,716,276
1769,1,708,307
1770,1,701,340
1771,1,701,340
1772,1,693,374
1773,1,690,411
1774,1,682,449
1775,1,678,483
1776,1,675,521
1777,1,675,517
1778,1,697,465
1779,1,720,423
1780,1,731,397
1781,1,742,378
1782,1,750,367
1783,1,750,367
1784,1,757,356
1785,1,761,351
1786,1,768,348
1787,1,772,348
1788,1,776,348
1789,1,780,348
1790,1,780,351
1791,1,787,356
1792,1,791,362
1793,1,795,371
1794,1,843,362
1795,1,843,362
1796,1,877,360
1797,1,906,360
1798,1,933,356
1799,1,960,360
